ask.fmt,postMarketChangePercent.fmt,averageDailyVolume10Day.raw,marketCap.fmt,financialCurrency,fiftyTwoWeekChangePercent.fmt,fiftyTwoWeekRange.raw,fiftyTwoWeekLow.fmt,regularMarketChangePercent.fmt,Name,market,bidSize.fmt,exchangeDataDelayedBy,sharesOutstanding.longFmt,region,sharesOutstanding.raw,marketCap.raw,fiftyTwoWeekChangePercent.raw,quoteType,hasPrePostMarketData,fiftyTwoWeekLow.raw,fiftyTwoWeekHighChangePercent.raw,message,trailingAnnualDividendYield.raw,twoHundredDayAverageChange.fmt,sourceInterval,fiftyTwoWeekHighChange.fmt,priceHint,earningsTimestampStart.raw,regularMarketDayHigh.fmt,fiftyDayAverageChange.fmt,dividendRate.fmt,epsForward.raw,fiftyTwoWeekLowChangePercent.raw,twoHundredDayAverageChange.raw,askSize.fmt,regularMarketOpen.raw,dividendYield.fmt,forwardPE.raw,fullExchangeName,averageDailyVolume3Month.raw,bookValue.fmt,nameChangeDate,fiftyTwoWeekHighChange.raw,marketState,bookValue.raw,postMarketPrice.fmt,postMarketPrice.raw,earningsTimestampEnd.raw,epsTrailingTwelveMonths.raw,ask.raw,trailingAnnualDividendRate.fmt,fiftyTwoWeekRange.fmt,dividendYield.raw,fiftyDayAverage.fmt,epsCurrentYear.fmt,postMarketChangePercent.raw,dividendDate.longFmt,regularMarketChangePercent.raw,exchangeTimezoneName,header,exchange,bidSize.longFmt,regularMarketDayLow.raw,trailingPE.raw,regularMarketChange.fmt,regularMarketDayLow.fmt,trailingPE.fmt,regularMarketPreviousClose.raw,earningsTimestampEnd.longFmt,meta.amount,tradeable,triggerable,epsForward.fmt,bid.raw,typeDisp,meta.eventType,averageDailyVolume10Day.fmt,regularMarketDayHigh.raw,earningsTimestamp.longFmt,Name,fiftyTwoWeekLowChange.raw,earningsCallTimestampStart.fmt,epsTrailingTwelveMonths.fmt,averageDailyVolume3Month.fmt,messageBoardId,fiftyTwoWeekLowChange.fmt,customPriceAlertConfidence,earningsTimestampEnd.fmt,prevName,regularMarketDayRange.raw,regularMarketPrice.fmt,earningsCallTimestampStart.raw,priceEpsCurrentYear.raw,language,exchangeTimezoneShortName,ipoExpectedDate,forwardPE.fmt,trailingAnnualDividendYield.fmt,meta.dateEpochMs,postMarketTime.fmt,fiftyDayAverageChangePercent.raw,dividendRate.raw,fiftyTwoWeekHighChangePercent.fmt,earningsTimestampStart.longFmt,bid.fmt,postMarketTime.raw,currency,Ticker,regularMarketTime.fmt,earningsTimestampStart.fmt,gmtOffSetMilliseconds,fiftyDayAverage.raw,postMarketChange.fmt,askSize.longFmt,bidSize.raw,regularMarketChange.raw,twoHundredDayAverageChangePercent.fmt,epsCurrentYear.raw,regularMarketPreviousClose.fmt,averageDailyVolume3Month.longFmt,regularMarketOpen.fmt,earningsCallTimestampEnd.raw,earningsTimestamp.raw,askSize.raw,fiftyTwoWeekHigh.fmt,meta.splitRatio,fiftyDayAverageChange.raw,regularMarketVolume.raw,averageDailyVolume10Day.longFmt,twoHundredDayAverageChangePercent.raw,sharesOutstanding.fmt,postMarketChange.raw,fiftyTwoWeekHigh.raw,fiftyTwoWeekLowChangePercent.fmt,twoHundredDayAverage.fmt,averageAnalystRating,earningsCallTimestampEnd.longFmt,firstTradeDateMilliseconds,earningsTimestamp.fmt,earningsCallTimestampEnd.fmt,priceToBook.raw,regularMarketPrice.raw,priceEpsCurrentYear.fmt,cryptoTradeable,regularMarketVolume.fmt,dividendDate.raw,quoteSourceName,earningsCallTimestampStart.longFmt,regularMarketVolume.longFmt,trailingAnnualDividendRate.raw,priceToBook.fmt,twoHundredDayAverage.raw,marketCap.longFmt,regularMarketDayRange.fmt,isEarningsDateEstimate,fiftyDayAverageChangePercent.fmt,regularMarketTime.raw,dividendDate.fmt,displayName
25.47,0.00%,13687,196.377B,USD,-0.12%,21.92 - 25.08,21.92,-0.41%,Wells Fargo & Company Depositar,us_market,200,0,"4,707,239,936",US,4707239936.0,196376903680.0,-0.12458563,EQUITY,True,21.92,-0.04106861,,0.070393376,-0.14,15,-1.03,2,1752582600.0,24.24,-0.41,1.41,,0.09717149,-0.14452362,300,24.16,5.85%,,NYSE,40712,53.19,,-1.0300007,CLOSED,53.194,24.05,24.05,1752582600.0,4.832,25.47,1.70,21.92 - 25.08,5.85,24.46,,0.0,2026-03-15T20:00,-0.41408,America/New_York,,NYQ,200,24.0436,4.9772353,-0.10,24.04,4.98,24.15,2025-07-15T08:30,,False,False,,22.92,Equity,,"13,687",24.2399,,Wells Fargo & Company,2.1299992,2026-01-14,4.83,"40,712",finmb_292891,2.13,LOW,2025-07-15,,24.0436 - 24.2399,24.05,1768402800.0,,en-US,EDT,,,7.04%,,6:19PM EDT,-0.016866622,1.41,-4.11%,2025-07-15T08:30,22.92,1773440341.0,USD,WFC-PY,4:00PM EDT,2025-07-15,-14400000,24.4626,0.00,300,200,-0.1,-0.60%,,24.15,"40,712",24.16,1768402800.0,,300.0,25.08,,-0.41260147,41732,"13,687",-0.0059734024,4.707B,0.0,25.08,9.72%,24.19,,2026-01-14T15:00,1492608600000,,2026-01-14,0.45211864,24.05,,False,"41,732",1773619200.0,Delayed Quote,2026-01-14T15:00,"41,732",1.7,0.45,24.194523,"196,376,903,680",24.04 - 24.24,False,-1.69%,1773432002,2026-03-15,
125.07,,429620,195.05B,EUR,-0.18%,94.55 - 161.8,94.55,-2.81%,Siemens AG,us_market,500,0,"1,560,528,396",US,1560528396.0,195050438656.0,-0.17852783,EQUITY,False,94.55,-0.22750312,,0.041601863,-11.55,15,-36.81,2,1778702400.0,128.34,-20.40,3.17,7.32679,0.321946,-11.547859,399,127.88,2.53%,17.059313,OTC Markets OTCPK,255741,96.70,,-36.810005,CLOSED,96.699936,,,1778702400.0,5.8,125.07,5.35,94.55 - 161.80,2.53,145.39,6.22,,2026-02-23T19:00,-2.8071601,America/New_York,,PNK,500,124.77,21.55,-3.61,124.77,21.55,128.6,2026-05-13T16:00,,False,False,7.33,124.95,Equity,,"429,620",128.34,2026-05-13T16:00,Siemens Aktiengesellschaft,30.439995,2026-02-12,5.80,"255,741",finmb_394038,30.44,LOW,2026-05-13,,124.77 - 128.34,124.99,1770881400.0,20.100025,en-US,EDT,,17.06,4.16%,,,-0.14032057,3.17,-22.75%,2026-05-13T16:00,124.95,,USD,SIEGY,4:00PM EDT,2026-05-13,-14400000,145.3914,,399,500,-3.6100082,-8.46%,6.2184,128.60,"255,741",127.88,1770881400.0,1778702400.0,399.0,161.80,,-20.401405,23701,"429,620",-0.08457624,1.561B,,161.8,32.19%,136.54,,2026-02-12T07:30,848327400000,2026-05-13,2026-02-12,1.2925551,124.99,20.10,False,"23,701",1771891200.0,Delayed Quote,2026-02-12T07:30,"23,701",5.35,1.29,136.53786,"195,050,438,656",124.77 - 128.34,False,-14.03%,1773432000,2026-02-23,
92.74,-0.15%,11332400,193.309B,USD,27.21%,61.72 - 95.91,61.72,1.14%,"NextEra Energy, Inc.",us_market,300,0,"2,083,521,964",US,2083521964.0,193309163520.0,27.208435,EQUITY,True,61.72,-0.03263481,,0.024702933,13.19,15,-3.13,2,1776861000.0,93.90,4.93,2.49,4.37871,0.5032404,13.194397,200,92.73,2.69%,21.18889,NYSE,9760293,26.22,,-3.130005,CLOSED,26.216,92.64,92.6437,1776861000.0,3.3,92.74,2.27,61.72 - 95.91,2.69,87.85,4.02,-0.14690574,2026-03-15T20:00,1.14466,America/New_York,,NYQ,300,92.31,28.115152,1.05,92.31,28.12,91.73,2026-04-22T08:30,,False,False,4.38,92.56,Equity,,11.332M,93.9,2026-01-27T08:30,"NextEra Energy, Inc.",31.059998,2026-01-27,3.30,9.76M,finmb_270586,31.06,LOW,2026-04-22,,92.31 - 93.9,92.78,1769522400.0,23.107134,en-US,EDT,,21.19,2.47%,,7:58PM EDT,0.056123156,2.49,-3.26%,2026-04-22T08:30,92.56,1773446287.0,USD,NEE,4:00PM EDT,2026-04-22,-14400000,87.8496,-0.14,200,300,1.05,16.58%,4.01521,91.73,"9,760,293",92.73,1769522400.0,1769520600.0,200.0,95.91,,4.930397,6232887,"11,332,400",0.16578874,2.084B,-0.13629913,95.91,50.32%,79.59,1.9 - Buy,2026-01-27T14:00,99153000000,2026-01-27,2026-01-27,3.53906,92.78,23.11,False,6.233M,1773619200.0,Nasdaq Real Time Price,2026-01-27T14:00,"6,232,887",2.266,3.54,79.5856,"193,309,163,520",92.31 - 93.90,True,5.61%,1773432002,2026-03-15,NextEra Energy
17.19,,502040,187.938B,JPY,26.30%,10.32 - 21.45,10.32,-3.42%,"Mitsubishi UFJ Financial Group,",us_market,300,0,"11,287,597,363",US,11287597363.0,187938488320.0,26.300371,EQUITY,False,10.32,-0.22377627,,4.2923436,0.94,15,-4.80,2,1778788800.0,16.85,-1.50,0.53,,0.6133721,0.93925,300,16.85,3.19%,,OTC Markets OTCPK,216456,11.84,,-4.800001,CLOSED,11.83792,,,1778788800.0,1.06,17.19,74.00,10.32 - 21.45,3.19,18.15,,,,-3.4222748,America/New_York,,PNK,300,16.85,15.707547,-0.59,16.85,15.71,17.24,2026-05-14T16:00,,False,False,,16.0,Equity,,"502,040",16.85,2026-02-04T16:00,"Mitsubishi UFJ Financial Group, Inc.",6.33,2025-05-19,1.06,"216,456",finmb_2456637,6.33,LOW,2026-05-14,,16.85 - 16.85,16.65,1747616400.0,,en-US,EDT,,,429.23%,,,-0.08269514,0.53,-22.38%,2026-05-14T16:00,16.00,,USD,MBFJF,4:00PM EDT,2026-05-14,-14400000,18.151,,300,300,-0.59000015,5.98%,,17.24,"216,456",16.85,1747616400.0,1770238800.0,300.0,21.45,,-1.5009995,324,"502,040",0.059783906,11.288B,,21.45,61.34%,15.71,,2025-05-19T01:00,1214314200000,2026-02-04,2025-05-19,1.406497,16.65,,False,324,,Delayed Quote,2025-05-19T01:00,324,74.0,1.41,15.71075,"187,938,488,320",16.85 - 16.85,True,-8.27%,1773432000,,Mitsubishi UFJ Financial
16.41,0.00%,5094730,185.455B,JPY,18.76%,10.46 - 20.15,10.46,-0.18%,"Mitsubishi UFJ Financial Group,",us_market,"7,400",0,"11,287,597,363",US,11287597363.0,185455230976.0,18.759024,EQUITY,True,10.46,-0.18461536,,4.4957476,0.75,15,-3.72,2,1778788800.0,16.78,-1.59,0.49,1.03,0.5707457,0.7515507,"2,400",16.7,3.01%,15.951457,NYSE,3619970,11.84,,-3.7199993,CLOSED,11.83792,16.43,16.43,1778788800.0,1.06,16.41,74.00,10.46 - 20.15,3.01,18.02,,0.0,2025-12-14T19:00,-0.182253,America/New_York,,NYQ,"7,400",16.375,15.500001,-0.03,16.38,15.50,16.46,2026-05-14T16:00,,False,False,1.03,16.4,Equity,,5.095M,16.78,2026-02-04T16:00,"Mitsubishi UFJ Financial Group, Inc.",5.9700003,2025-05-19,1.06,3.62M,finmb_2456637,5.97,LOW,2026-05-14,,16.375 - 16.78,16.43,1747616400.0,,en-US,EDT,,15.95,449.57%,,7:57PM EDT,-0.08804292,0.49,-18.46%,2026-05-14T16:00,16.40,1773446275.0,USD,MUFG,4:00PM EDT,2026-05-14,-14400000,18.0162,0.00,"2,400",7400,-0.0299988,4.79%,,16.46,"3,619,970",16.70,1747616400.0,1770238800.0,2400.0,20.15,,-1.5861988,3933923,"5,094,730",0.047935266,11.288B,0.0,20.15,57.07%,15.68,,2025-05-19T01:00,986218200000,2026-02-04,2025-05-19,1.3879128,16.43,,False,3.934M,1765756800.0,Delayed Quote,2025-05-19T01:00,"3,933,923",74.0,1.39,15.67845,"185,455,230,976",16.38 - 16.78,True,-8.80%,1773432002,2025-12-14,
108.64,0.14%,9251320,187.722B,USD,-15.28%,105.27 - 139.06,105.27,-0.10%,Abbott Laboratories,us_market,500,0,"1,737,682,887",US,1737682887.0,187721891840.0,-15.277344,EQUITY,True,105.27,-0.22314109,,0.022193454,-18.39,15,-31.03,2,1776256200.0,110.27,-7.21,2.52,6.24328,0.026218317,-18.3909,300,109.39,2.33%,17.303404,NYSE,9620075,30.02,,-31.029999,CLOSED,30.018,108.18,108.18,1776256200.0,3.72,108.64,2.40,105.27 - 139.06,2.33,115.24,5.68,0.13885173,2026-05-14T20:00,-0.101721,America/New_York,,NYQ,500,107.7,29.040321,-0.11,107.70,29.04,108.14,2026-04-15T08:30,,False,False,6.24,107.9,Equity,,9.251M,110.27,2026-01-22T08:30,Abbott Laboratories,2.7600021,2026-01-22,3.72,9.62M,finmb_247483,2.76,LOW,2026-04-15,,107.7 - 110.27,108.03,1769090400.0,19.027239,en-US,EDT,,17.30,2.22%,,7:53PM EDT,-0.062578104,2.52,-22.31%,2026-04-15T08:30,107.90,1773446001.0,USD,ABT,4:01PM EDT,2026-04-15,-14400000,115.2416,0.15,300,500,-0.110001,-14.55%,5.67765,108.14,"9,620,075",109.39,1769090400.0,1769088600.0,300.0,139.06,,-7.2116013,7344939,"9,251,320",-0.14547357,1.738B,0.15000153,139.06,2.62%,126.42,1.6 - Buy,2026-01-22T14:00,322151400000,2026-01-22,2026-01-22,3.5988407,108.03,19.03,False,7.345M,1778803200.0,Nasdaq Real Time Price,2026-01-22T14:00,"7,344,939",2.4,3.60,126.4209,"187,721,891,840",107.70 - 110.27,True,-6.26%,1773432069,2026-05-14,
"1,419.27",-0.11%,1021460,186.398B,USD,96.24%,551.33 - 1693.35,551.33,0.64%,KLA Corporation,us_market,2,0,"131,076,611",US,131076611.0,186398425088.0,96.239685,EQUITY,True,551.33,-0.1622287,,0.005249828,293.79,15,-274.71,2,1777492800.0,"1,445.85",-31.40,7.60,47.49371,1.5731231,293.79346,1,1416.0,0.54%,29.870062,NasdaqGS,1081910,41.68,,-274.70996,CLOSED,41.678,"1,417.01",1417.01,1777492800.0,34.33,1419.27,7.40,"551.33 - 1,693.35",0.54,"1,450.04",36.56,-0.11489912,2026-03-02T19:00,0.643464,America/New_York,,NMS,2,1408.43,41.323624,9.07,"1,408.43",41.32,1409.57,2026-04-29T16:00,,False,True,47.49,1413.1,Equity,,1.021M,1445.85,2026-01-29T16:00,KLA Corporation,867.31,2026-01-29,34.33,1.082M,finmb_282225,867.31,HIGH,2026-04-29,,1408.43 - 1445.85,"1,418.64",1769724000.0,38.801376,en-US,EDT,,29.87,0.52%,,7:57PM EDT,-0.021654839,7.6,-16.22%,2026-04-29T16:00,"1,413.10",1773446273.0,USD,KLAC,4:00PM EDT,2026-04-29,-14400000,1450.0404,-1.63,1,2,9.07007,26.12%,36.56159,"1,409.57","1,081,910","1,416.00",1769724000.0,1769720400.0,1.0,"1,693.35",,-31.40039,1201432,"1,021,460",0.26118538,131.077M,-1.6300049,1693.35,157.31%,"1,124.85",1.9 - Buy,2026-01-29T22:00,339859800000,2026-01-29,2026-01-29,34.0381,1418.64,38.80,False,1.201M,1772496000.0,Nasdaq Real Time Price,2026-01-29T22:00,"1,201,432",7.4,34.04,1124.8466,"186,398,425,088","1,408.43 - 1,445.85",True,-2.17%,1773432003,2026-03-02,KLA
39.45,,1340,185.732B,EUR,2.16%,30.0 - 41.29,30.00,1.61%,Deutsche Telekom AG,us_market,800,0,"4,838,022,420",US,4838022420.0,185731694592.0,2.1633267,EQUITY,False,30.0,-0.07023496,"DTEGF announced a cash dividend of $1.00 with an ex-date of Apr. 2, 2026",0.026469031,3.46,15,-2.90,2,1778702400.0,38.76,2.86,1.18,,0.27966663,3.4578476,700,38.76,3.08%,,OTC Markets OTCQX,5828,14.80,,-2.9000015,CLOSED,14.803714,,,1778702400.0,2.27,39.45,1.00,30.00 - 41.29,3.08,35.53,,,,1.6146126,America/New_York,Dividend,OQX,800,38.76,16.911894,0.61,38.76,16.91,37.78,2026-05-13T16:00,1.00,False,False,,37.0,Equity,DIVIDEND,"1,340",38.76,2026-05-13T16:00,Deutsche Telekom AG,8.389999,2026-02-26,2.27,"5,828",finmb_380011,8.39,LOW,2026-05-13,,38.76 - 38.76,38.39,1772110800.0,,en-US,EDT,,,2.65%,1775102400000.0,,0.08044665,1.18,-7.02%,2026-05-13T16:00,37.00,,USD,DTEGF,4:00PM EDT,2026-05-13,-14400000,35.5316,,700,800,0.6100006,9.90%,,37.78,"5,828",38.76,1772110800.0,1778702400.0,700.0,41.29,,2.8583984,100,"1,340",0.098987535,4.838B,,41.29,27.97%,34.93,,2026-02-26T13:00,1271943000000,2026-05-13,2026-02-26,2.5932682,38.39,,False,100,,Delayed Quote,2026-02-26T13:00,100,1.0,2.59,34.93215,"185,731,694,592",38.76 - 38.76,False,8.04%,1773432000,,
38.10,,512620,185.572B,EUR,1.81%,30.31 - 40.58,30.31,0.98%,Deutsche Telekom AG,us_market,100,0,"4,838,022,420",US,4838022420.0,185571672064.0,1.8113017,EQUITY,False,30.31,-0.06283891,,0.026553372,3.23,15,-2.55,2,1778675400.0,38.45,2.65,1.02,3.0068245,0.2547014,3.2321472,"1,339",38.25,2.69%,12.647895,OTC Markets OTCQX,465856,14.80,,-2.550003,CLOSED,14.803714,,,1778675400.0,2.27,38.1,1.00,30.31 - 40.58,2.69,35.38,2.12,,2025-04-20T20:00,0.98247194,America/New_York,,OQX,100,37.96,16.753304,0.37,37.96,16.75,37.66,2026-05-13T08:30,,False,False,3.01,37.98,Equity,,"512,620",38.45,2026-05-13T08:30,Deutsche Telekom AG,7.7199993,2026-02-26,2.27,"465,856",finmb_380011,7.72,LOW,2026-05-13,,37.96 - 38.45,38.03,1772110800.0,17.981087,en-US,EDT,,12.65,2.66%,,,0.07476126,1.02,-6.28%,2026-05-13T08:30,37.98,,USD,DTEGY,4:00PM EDT,2026-05-13,-14400000,35.3846,,"1,339",100,0.36999893,9.29%,2.115,37.66,"465,856",38.25,1772110800.0,1778675400.0,1339.0,40.58,,2.6453972,93183,"512,620",0.09288353,4.838B,,40.58,25.47%,34.80,1.7 - Buy,2026-02-26T13:00,848327400000,2026-05-13,2026-02-26,2.56895,38.03,17.98,False,"93,183",1745193600.0,Delayed Quote,2026-02-26T13:00,"93,183",1.0,2.57,34.79785,"185,571,672,064",37.96 - 38.45,False,7.48%,1773432000,2025-04-20,
61.31,,1600,185.095B,EUR,27.09%,45.91 - 69.34,45.91,-4.83%,Industria de Diseno Textil Indi,us_market,400,0,"3,116,167,768",US,3116167768.0,185095258112.0,27.092289,EQUITY,False,45.91,-0.14753383,,0.0,1.80,15,-10.23,2,1780516800.0,61.97,-6.49,1.39,2.25,0.28751907,1.803299,200,61.97,2.36%,26.27111,OTC Markets OTCPK,2026,6.95,,-10.229996,CLOSED,6.947953,,,1780516800.0,2.23,61.31,0.00,45.91 - 69.34,2.36,65.60,,,,-4.83014,America/New_York,,PNK,400,61.97,26.506727,-3.00,61.97,26.51,62.11,2026-06-03T16:00,,False,False,2.25,58.35,Equity,,"1,600",61.97,2026-06-03T16:00,"Industria de Diseño Textil, S.A.",13.200001,2026-03-11,2.23,"2,026",finmb_4392354,13.20,LOW,2026-06-03,,61.97 - 61.97,59.11,1773223200.0,,en-US,EDT,,26.27,0.00%,,,-0.09887242,1.39,-14.75%,2026-06-03T16:00,58.35,,USD,IDEXF,4:00PM EDT,2026-06-03,-14400000,65.5956,,200,400,-3.0,3.15%,,62.11,"2,026",61.97,1773223200.0,1780516800.0,200.0,69.34,,-6.4855957,161,"1,600",0.031467505,3.116B,,69.34,28.75%,57.31,,2026-03-11T10:00,1326810600000,2026-06-03,2026-03-11,8.507542,59.11,,False,161,,Delayed Quote,2026-03-11T10:00,161,0.0,8.51,57.3067,"185,095,258,112",61.97 - 61.97,False,-9.89%,1773432000,,Industria de Diseño Textil
"1,171.95",0.67%,4929,183.018B,USD,-2.25%,1133.0 - 1271.52,"1,133.00",-0.27%,Wells Fargo & Company 7.50% Non,us_market,70,0,"4,707,239,936",US,4707239936.0,183018340352.0,-2.2529244,EQUITY,True,1133.0,-0.07904713,,0.001447893,-48.15,15,-100.51,2,1752582600.0,"1,183.99",-59.66,75.00,,0.03354811,-48.152344,10,1174.26,6.40%,,NYSE,4981,53.19,,-100.51001,CLOSED,53.194,"1,178.90",1178.9,1752582600.0,4.832,1171.95,1.70,"1,133.00 - 1,271.52",6.4,"1,230.67",,0.6737786,2026-03-15T20:00,-0.265303,America/New_York,,NYQ,70,1171.01,242.3448,-3.11,"1,171.01",242.34,1174.12,2025-07-15T08:30,,False,False,,1170.0,Equity,,"4,929",1183.99,,Wells Fargo & Company,38.01001,2026-01-14,4.83,"4,981",finmb_292891,38.01,LOW,2025-07-15,,1171.01 - 1183.99,"1,171.01",1768402800.0,,en-US,EDT,,,0.14%,,7:58PM EDT,-0.048479855,75.0,-7.90%,2025-07-15T08:30,"1,170.00",1773446329.0,USD,WFC-PL,4:00PM EDT,2025-07-15,-14400000,1230.6729,7.89,10,70,-3.11499,-3.95%,,"1,174.12","4,981","1,174.26",1768402800.0,,10.0,"1,271.52",,-59.66284,7951,"4,929",-0.03949625,4.707B,7.8900146,1271.52,3.35%,"1,219.16",,2026-01-14T15:00,1230906600000,,2026-01-14,22.013948,1171.01,,False,"7,951",1773619200.0,Nasdaq Real Time Price,2026-01-14T15:00,"7,951",1.7,22.01,1219.1624,"183,018,340,352","1,171.01 - 1,183.99",False,-4.85%,1773432002,2026-03-15,
14.63,,820280,182.109B,EUR,21.15%,11.56 - 17.34,11.56,-2.27%,Industria de Diseno Textil Indi,us_market,100,0,"12,464,671,072",US,12464671072.0,182108831744.0,21.150732,EQUITY,False,11.56,-0.15743947,,0.0,0.34,15,-2.73,2,1757485800.0,15.05,-1.73,0.48,0.68305,0.26384076,0.3356495,600,14.97,3.31%,21.389357,OTC Markets OTCPK,575115,6.95,,-2.7300005,CLOSED,6.947953,,,1757485800.0,0.56,14.63,0.00,11.56 - 17.34,3.31,16.34,0.63,,2025-11-17T19:00,-2.2742486,America/New_York,,PNK,100,14.6,26.089285,-0.34,14.60,26.09,14.95,2025-09-10T02:30,,False,False,0.68,14.61,Equity,,"820,280",15.05,,"Industria de Diseño Textil, S.A.",3.0499992,2025-06-11,0.56,"575,115",finmb_4392354,3.05,LOW,2025-09-10,,14.6 - 15.05,14.61,1749625200.0,23.285095,en-US,EDT,,21.39,0.00%,,,-0.10585327,0.48,-15.74%,2025-09-10T02:30,14.61,,USD,IDEXY,4:00PM EDT,2025-09-10,-14400000,16.3396,,600,100,-0.34000015,2.35%,0.62744,14.95,"575,115",14.97,1749625200.0,,600.0,17.34,,-1.7296,127507,"820,280",0.02351417,12.465B,,17.34,26.38%,14.27,1.0 - Strong Buy,2025-06-11T07:00,1263997800000,,2025-06-11,2.1027775,14.61,23.29,False,"127,507",1763424000.0,Delayed Quote,2025-06-11T07:00,"127,507",0.0,2.10,14.27435,"182,108,831,744",14.60 - 15.05,False,-10.59%,1773432000,2025-11-17,
36.80,,176900,180.723B,USD,50.25%,19.04 - 43.63,19.04,-2.85%,BHP Group Limited,us_market,800,0,"5,078,211,653",US,5078211653.0,180723318784.0,50.25424,EQUITY,False,19.04,-0.21040569,,0.037507053,5.70,15,-9.18,2,1771362000.0,36.15,-0.46,1.33,,0.8093487,5.69965,200,36.15,3.86%,,OTC Markets OTCPK,192218,9.93,2026-03-13,-9.18,CLOSED,9.929,,,1771362000.0,2.01,36.8,1.33,19.04 - 43.63,3.86,34.91,,,2024-10-02T20:00,-2.8482752,America/New_York,,PNK,800,35.6,17.139303,-1.01,35.60,17.14,35.46,2026-02-17T16:00,,False,False,,34.0,Equity,,"176,900",36.15,,BHP Group Limited,15.41,2026-02-16,2.01,"192,218",finmb_256654,15.41,LOW,2026-02-17,BHP Group,35.6 - 36.15,34.45,1771282800.0,,en-US,EDT,,,3.75%,,,-0.013052368,1.33,-21.04%,2026-02-17T16:00,34.00,,USD,BHPLF,4:00PM EDT,2026-02-17,-14400000,34.9056,,200,800,-1.0099983,19.82%,,35.46,"192,218",36.15,1771282800.0,,200.0,43.63,,-0.45560074,5100,"176,900",0.19824627,5.078B,,43.63,80.93%,28.75,,2026-02-16T23:00,1248960600000,,2026-02-16,3.4696345,34.45,,False,"5,100",1727913600.0,Delayed Quote,2026-02-16T23:00,"5,100",1.33,3.47,28.75035,"180,723,318,784",35.60 - 36.15,False,-1.31%,1773432000,2024-10-02,
192.01,-0.12%,13770200,180.682B,USD,-29.02%,174.57 - 296.05,174.57,-3.24%,"Salesforce, Inc.",us_market,100,0,"923,000,000",US,923000000.0,180681719808.0,-29.0187,EQUITY,True,174.57,-0.34865728,"CRM announced a cash dividend of $0.44 with an ex-date of Apr. 9, 2026",0.00835006,-50.32,15,-103.22,2,1779912000.0,201.00,-21.20,1.76,14.90718,0.10459984,-50.321304,100,199.73,0.91%,12.935378,NYSE,11483195,63.66,2026-03-13,-103.219986,CLOSED,63.662,192.59,192.59,1779912000.0,7.81,192.01,1.66,174.57 - 296.05,0.91,214.03,13.19,-0.12446481,2026-04-22T20:00,-3.23665,America/New_York,Dividend,NYQ,100,191.76,24.690142,-6.45,191.76,24.69,199.28,2026-05-27T16:00,0.44,False,False,14.91,192.3,Equity,DIVIDEND,13.77M,200.9999,2026-02-25T16:00,"Salesforce, Inc.",18.259995,2026-02-25,7.81,11.483M,finmb_122917,18.26,LOW,2026-05-27,"salesforce.com, inc.",191.76 - 200.9999,192.83,1772056800.0,14.621138,en-US,EDT,,12.94,0.84%,1775707200000.0,7:59PM EDT,-0.099035524,1.76,-34.87%,2026-05-27T16:00,192.30,1773446397.0,USD,CRM,4:00PM EDT,2026-05-27,-14400000,214.0262,-0.24,100,100,-6.45,-20.70%,13.18844,199.28,"11,483,195",199.73,1772056800.0,1772053200.0,100.0,296.05,,-21.196198,14651159,"13,770,200",-0.20695469,923M,-0.2400055,296.05,10.46%,243.15,1.6 - Buy,2026-02-25T22:00,1087997400000,2026-02-25,2026-02-25,3.0289655,192.83,14.62,False,14.651M,1776902400.0,Delayed Quote,2026-02-25T22:00,"14,651,159",1.664,3.03,243.1513,"180,681,719,808",191.76 - 201.00,True,-9.90%,1773432002,2026-04-22,Salesforce
145.18,0.06%,6677320,179.994B,USD,29.35%,93.37 - 157.29,93.37,0.42%,"Gilead Sciences, Inc.",us_market,2,0,"1,241,420,528",US,1241420528.0,179993575424.0,29.35151,EQUITY,True,93.37,-0.07819943,,0.021885173,22.96,15,-12.30,2,1776974400.0,148.22,5.52,3.28,9.61641,0.55285424,22.955902,1,146.37,2.26%,15.077353,NasdaqGS,7316023,18.29,,-12.299988,CLOSED,18.293,145.07,145.07,1776974400.0,6.79,145.18,3.16,93.37 - 157.29,2.26,139.47,8.68,0.05517748,2026-03-29T20:00,0.415545,America/New_York,,NMS,2,144.2,21.353462,0.60,144.20,21.35,144.39,2026-04-23T16:00,,False,True,9.62,144.77,Equity,,6.677M,148.22,2026-02-10T16:00,"Gilead Sciences, Inc.",51.620003,2026-02-10,6.79,7.316M,finmb_29002,51.62,HIGH,2026-04-23,,144.2 - 148.22,144.99,1770759000.0,16.703495,en-US,EDT,,15.08,2.19%,,7:49PM EDT,0.03960084,3.28,-7.82%,2026-04-23T16:00,144.77,1773445799.0,USD,GILD,4:00PM EDT,2026-04-23,-14400000,139.467,0.08,1,2,0.600006,18.81%,8.68022,144.39,"7,316,023",146.37,1770759000.0,1770757200.0,1.0,157.29,,5.5230103,4375463,"6,677,320",0.18811055,1.241B,0.08000183,157.29,55.29%,122.03,1.7 - Buy,2026-02-10T21:30,696090600000,2026-02-10,2026-02-10,7.9259834,144.99,16.70,False,4.375M,1774828800.0,Nasdaq Real Time Price,2026-02-10T21:30,"4,375,463",3.16,7.93,122.0341,"179,993,575,424",144.20 - 148.22,True,3.96%,1773432003,2026-03-29,Gilead Sciences
